Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:02:00,AER,GOJ,true,S7 5104,2024-09-21T13:25:00,2024-09-22T20:00:00,42620.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:02:00,AER,GOJ,true,S7 5110,2024-09-21T11:55:00,2024-09-22T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:02:00,AER,GOJ,true,S7 5112,2024-09-22T04:50:00,2024-09-22T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:02:01,AER,GOJ,true,S7 5116,2024-09-23T13:40:00,2024-09-24T20:00:00,38160.00,1490.00,RUB,73H,Boeing 737-800,OVB,1315
S7,2024-08-09,08:02:01,AER,GOJ,true,S7 5104,2024-09-23T13:25:00,2024-09-24T20:00:00,38160.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:02:01,AER,GOJ,true,S7 5106,2024-09-23T16:50:00,2024-09-24T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:02:01,AER,GOJ,true,S7 5108,2024-09-23T14:55:00,2024-09-24T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1245
S7,2024-08-09,08:02:01,AER,GOJ,true,S7 5110,2024-09-23T11:55:00,2024-09-24T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:02:02,AER,GOJ,true,S7 5112,2024-09-24T04:50:00,2024-09-24T20:00:00,38160.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:02:03,AER,GOJ,true,S7 5106,2024-09-25T16:50:00,2024-09-26T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:02:03,AER,GOJ,true,S7 5108,2024-09-25T14:55:00,2024-09-26T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1245
S7,2024-08-09,08:02:03,AER,GOJ,true,S7 5110,2024-09-25T11:55:00,2024-09-26T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:02:03,AER,GOJ,true,S7 5104,2024-09-25T13:25:00,2024-09-26T20:00:00,47825.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:02:03,AER,GOJ,true,S7 5112,2024-09-26T04:50:00,2024-09-26T20:00:00,38160.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:02:04,AER,GOJ,true,S7 5112,2024-09-26T04:50:00,2024-09-26T20:00:00,38160.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:02:05,AER,GOJ,true,S7 5106,2024-09-28T16:50:00,2024-09-29T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:02:05,AER,GOJ,true,S7 5108,2024-09-28T14:55:00,2024-09-29T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1245
S7,2024-08-09,08:02:05,AER,GOJ,true,S7 5116,2024-09-28T13:40:00,2024-09-29T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1315
S7,2024-08-09,08:02:05,AER,GOJ,true,S7 5104,2024-09-28T13:25:00,2024-09-29T20:00:00,42620.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:02:05,AER,GOJ,true,S7 5110,2024-09-28T11:55:00,2024-09-29T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:02:06,AER,GOJ,true,S7 5112,2024-09-29T04:50:00,2024-09-29T20:00:00,38160.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:02:07,AER,GOJ,true,S7 5116,2024-09-30T13:40:00,2024-10-01T20:00:00,43055.00,697.00,RUB,73H,Boeing 737-800,OVB,1315
S7,2024-08-09,08:02:07,AER,GOJ,true,S7 5104,2024-09-30T13:25:00,2024-10-01T20:00:00,43055.00,697.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:02:07,AER,GOJ,true,S7 5110,2024-09-30T11:55:00,2024-10-01T20:00:00,43055.00,697.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:02:07,AER,GOJ,true,S7 5106,2024-09-30T16:50:00,2024-10-01T20:00:00,48260.00,697.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:02:07,AER,GOJ,true,S7 5108,2024-09-30T14:55:00,2024-10-01T20:00:00,48260.00,697.00,RUB,73H,Boeing 737-800,OVB,1245
