Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:01:38,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T12:25:00,45280.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:38,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T15:55:00,45280.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:38,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T14:00:00,47330.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:38,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T11:00:00,50115.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:39,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T11:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:39,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T14:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:39,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T15:55:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:39,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T12:25:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:40,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T11:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:40,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T14:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:40,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T15:55:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:40,GOJ,AER,true,S7 5054,2024-08-27T20:45:00,2024-08-28T12:25:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:41,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T11:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:41,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T12:25:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:41,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T14:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:41,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T15:55:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T11:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T12:25:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T14:00:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-08-29T20:45:00,2024-08-30T15:55:00,36925.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T14:00:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T15:55:00,38465.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T12:25:00,41710.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:42,GOJ,AER,true,S7 5054,2024-09-01T20:45:00,2024-09-02T11:00:00,49985.00,1490.00,RUB,E70,Embraer 170,OVB,340
