Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,13:00:23,MMK,DME,true,S7 1230,2024-09-06T15:50:00,2024-09-06T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:24,MMK,DME,true,S7 1230,2024-09-07T15:50:00,2024-09-07T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:24,MMK,DME,true,S7 1230,2024-09-08T15:50:00,2024-09-08T18:25:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:25,MMK,DME,true,S7 1230,2024-09-09T15:50:00,2024-09-09T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:25,MMK,DME,true,S7 1230,2024-09-10T15:50:00,2024-09-10T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:26,MMK,DME,true,S7 1230,2024-09-11T15:50:00,2024-09-11T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:27,MMK,DME,true,S7 1230,2024-09-12T15:50:00,2024-09-12T18:25:00,4360.00,642.00,RUB,319,Airbus A319,-,0
S7,2024-08-09,13:00:27,MMK,DME,true,S7 1230,2024-09-13T15:50:00,2024-09-13T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:28,MMK,DME,true,S7 1230,2024-09-14T15:50:00,2024-09-14T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:28,MMK,DME,true,S7 1230,2024-09-15T15:50:00,2024-09-15T18:25:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:29,MMK,DME,true,S7 1230,2024-09-16T15:50:00,2024-09-16T18:25:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:30,MMK,DME,true,S7 1230,2024-09-17T15:50:00,2024-09-17T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:31,MMK,DME,true,S7 1230,2024-09-18T15:50:00,2024-09-18T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:32,MMK,DME,true,S7 1230,2024-09-19T15:50:00,2024-09-19T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:32,MMK,DME,true,S7 1230,2024-09-20T15:50:00,2024-09-20T18:25:00,5465.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:33,MMK,DME,true,S7 1230,2024-09-21T15:50:00,2024-09-21T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:33,MMK,DME,true,S7 1230,2024-09-22T15:50:00,2024-09-22T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:34,MMK,DME,true,S7 1230,2024-09-23T15:50:00,2024-09-23T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:35,MMK,DME,true,S7 1230,2024-09-24T15:50:00,2024-09-24T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:35,MMK,DME,true,S7 1230,2024-09-25T15:50:00,2024-09-25T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:36,MMK,DME,true,S7 1230,2024-09-26T15:50:00,2024-09-26T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:37,MMK,DME,true,S7 1230,2024-09-27T15:50:00,2024-09-27T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:38,MMK,DME,true,S7 1230,2024-09-28T15:50:00,2024-09-28T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:38,MMK,DME,true,S7 1230,2024-09-29T15:50:00,2024-09-29T18:25:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:39,MMK,DME,true,S7 1230,2024-09-30T15:50:00,2024-09-30T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:39,MMK,DME,true,S7 1230,2024-10-01T15:50:00,2024-10-01T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:40,MMK,DME,true,S7 1230,2024-10-02T15:50:00,2024-10-02T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:40,MMK,DME,true,S7 1230,2024-10-03T15:50:00,2024-10-03T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:41,MMK,DME,true,S7 1230,2024-10-04T15:50:00,2024-10-04T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:42,MMK,DME,true,S7 1230,2024-10-05T15:50:00,2024-10-05T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:43,MMK,DME,true,S7 1230,2024-10-06T15:50:00,2024-10-06T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:43,MMK,DME,true,S7 1230,2024-10-07T15:50:00,2024-10-07T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:44,MMK,DME,true,S7 1230,2024-10-08T15:50:00,2024-10-08T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:44,MMK,DME,true,S7 1230,2024-10-09T15:50:00,2024-10-09T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:45,MMK,DME,true,S7 1230,2024-10-10T15:50:00,2024-10-10T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:46,MMK,DME,true,S7 1230,2024-10-11T15:50:00,2024-10-11T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:46,MMK,DME,true,S7 1230,2024-10-12T15:50:00,2024-10-12T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:47,MMK,DME,true,S7 1230,2024-10-13T15:50:00,2024-10-13T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
